arch_str,acc-cifar10,acc-cifar100,acc-ImageNet,flops-cifar10,flops-cifar100,flops-ImageNet
|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,88.14133333333335,65.79999998372396,39.22222213406033,51.03681,51.04265999999999,12.76684
|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,85.38800000813801,63.00666661783854,33.52222219509549,51.03681,51.04265999999999,12.76684
|nor_conv_3x3~0|+|none~0|none~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,89.00799998616537,67.58000003458659,40.49999998982747,47.10465,47.1105,11.7838
|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,69.31199997884114,39.36000000610351,18.311111065334746,43.17249,43.17834,10.800760000000002
|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,88.53333332926434,67.44666660766602,39.79999994235569,51.03681,51.04265999999999,12.76684
|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,89.90133332356771,70.35999993082682,41.255555514865456,153.27297,153.27882,38.32588
|none~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,88.77999998779296,67.16000001627604,39.577777689615885,78.56193,78.56778,19.64812
|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,90.94399998697916,71.26666662801107,45.22222216118706,86.42625,86.4321,21.6142
|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,87.35066666748048,66.2799999613444,38.766666619194886,23.51169,23.51754,5.885560000000001
|none~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|none~2|,84.36000001708985,57.713333317057284,29.466666612413192,43.17249,43.17834,10.800760000000002
|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,87.59066666503907,65.76666670328775,38.47777774386936,82.49409,82.49994,20.63116
|skip_connect~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,89.0133333219401,67.71999997151693,40.311111077202696,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,90.77999998697918,71.37999998372396,45.91111103312175,86.42625,86.4321,21.6142
|none~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,85.60933334309895,63.47333331298828,34.30000000339084,11.71521,11.72106,2.9364399999999997
|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,85.39199999511719,63.153333282470705,34.07777767605251,11.71521,11.72106,2.9364399999999997
|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,88.32666667561848,66.27999995320639,39.24444443427192,113.95137,113.95722,28.49548
|skip_connect~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,86.31733333577473,63.78666666463216,32.57777775404188,15.64737,15.65322,3.91948
|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,86.81466666585287,65.10666666666667,36.41111105685764,19.57953,19.58538,4.90252
|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,90.04933332845052,70.44666666056315,45.34444436984592,117.88353,117.88938,29.47852
|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|none~1|skip_connect~2|,88.4533333219401,67.43333327229819,39.17777779134115,47.10465,47.1105,11.7838
|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,80.17866666748047,51.186666609700524,27.27777778455946,11.71521,11.72106,2.9364399999999997
|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,84.94666666097005,60.15999999796549,33.06666662258572,47.10465,47.1105,11.7838
|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,81.69733333333333,53.85333331095378,26.533333316379125,43.17249,43.17834,10.800760000000002
|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,89.10266666259766,68.21999996744792,41.93333326212565,51.03681,51.04265999999999,12.76684
|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,89.87333331949868,69.4333333251953,43.811111090766055,82.49409,82.49994,20.63116
|none~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,88.61733332600913,67.14666659545898,39.099999935574004,78.56193,78.56778,19.64812
|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,89.47599999593099,70.57999992675781,41.1555555352105,153.27297,153.27882,38.32588
|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,89.4040000024414,68.76666672363281,42.77777774386936,121.81569,121.82153999999998,30.461560000000002
|nor_conv_1x1~0|+|skip_connect~0|none~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,86.2506666756185,62.98666666870117,33.05555548604329,15.64737,15.65322,3.91948
|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,88.78000000976563,67.4133332845052,38.91111107042101,113.95137,113.95722,28.49548
|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,87.79466666910805,66.00666659749349,37.99999999321832,51.03681,51.04265999999999,12.76684
|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,83.29733333007812,55.586666676839194,29.377777728610567,15.64737,15.65322,3.91948
|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,88.75199998942055,68.5666666422526,37.98888884480794,86.42625,86.4321,21.6142
|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,90.15066665039063,69.39333327229816,43.599999901665576,82.49409,82.49994,20.63116
|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,89.08133332763673,69.1399998901367,42.5222221476237,51.03681,51.04265999999999,12.76684
|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,89.39466665364584,67.539999995931,40.27777776760525,78.56193,78.56778,19.64812
|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,90.00799999104818,69.8333333190918,44.47777769300672,82.49409,82.49994,20.63116
|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,89.47999999023438,69.45999994303385,42.43333326212565,82.49409,82.49994,20.63116
|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,86.4079999967448,64.47999993896484,34.755555497911246,23.51169,23.51754,5.885560000000001
|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|none~2|,71.73466665201823,47.22666664632161,16.83333326212565,11.71521,11.72106,2.9364399999999997
|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,87.34933333251952,65.97333327636717,37.0333332824707,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,86.77999999837239,65.45333329874674,36.36666654120551,51.03681,51.04265999999999,12.76684
|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|skip_connect~1|none~2|,88.779999995931,67.09333326822916,38.64444444444444,47.10465,47.1105,11.7838
|none~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,89.14399999430339,68.5533332845052,43.53333323838976,54.96896999999999,54.97482,13.74988
|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,88.60133332438151,67.53999998372394,39.066666680230036,82.49409,82.49994,20.63116
|none~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,85.71066667561848,63.49999996337891,34.48888888549805,15.64737,15.65322,3.91948
|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,90.46666665201822,69.6599999593099,42.79999986775717,82.49409,82.49994,20.63116
|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,86.35599999186199,64.5666665974935,36.75555553181966,51.03681,51.04265999999999,12.76684
|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,84.58266667724608,61.393333319091795,31.977777684529617,47.10465,47.1105,11.7838
|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,89.06933332600913,67.64666670735677,41.244444342719184,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,86.67866666422526,65.0133333211263,34.95555557929145,19.57953,19.58538,4.90252
|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,88.3599999943034,66.43333329874675,38.16666664632161,51.03681,51.04265999999999,12.76684
|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,88.3133333235677,67.81333330891927,39.744444410536026,82.49409,82.49994,20.63116
|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|none~2|,87.60400000488282,64.35333329671225,30.08888881768121,117.88353,117.88938,29.47852
|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,87.8960000024414,68.99999991455077,31.299999949137373,149.34081,149.34666,37.34284
|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,83.49733331298827,59.77999998575846,28.644444376627604,15.64737,15.65322,3.91948
|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,88.92666666015624,68.69999994303386,36.53333327907986,149.34081,149.34666,37.34284
|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|skip_connect~1|skip_connect~2|,89.34533332356771,66.89333332926432,39.89999992540147,78.56193,78.56778,19.64812
|none~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,75.67066666422527,49.94666663818359,17.911111067030166,11.71521,11.72106,2.9364399999999997
|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|skip_connect~2|,86.41466667236328,64.4733333190918,35.922222161187065,47.10465,47.1105,11.7838
|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,88.1053333260091,67.47999999186199,38.299999949137366,23.51169,23.51754,5.885560000000001
|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,89.24666665608724,68.75333328450519,41.11111100599501,82.49409,82.49994,20.63116
|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,87.22266666910808,64.58666663004557,34.72222215779623,19.57953,19.58538,4.90252
|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,89.74533333496095,70.22666658528647,41.87777775404188,149.34081,149.34666,37.34284
|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,86.84133333089193,63.19333331095377,36.62222222222223,51.03681,51.04265999999999,12.76684
|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,89.62666666015626,69.2866666097005,39.14444445800782,117.88353,117.88938,29.47852
|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,89.18399999430339,66.95333335367839,40.74444439358181,82.49409,82.49994,20.63116
|avg_pool_3x3~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,81.95866665364584,53.193333292643224,27.566666610717775,11.71521,11.72106,2.9364399999999997
|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,89.96799999023438,69.3599999226888,42.9222221476237,117.88353,117.88938,29.47852
|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|,89.58266665120442,69.38666664632161,43.255555508083766,86.42625,86.4321,21.6142
|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,76.93466665934244,49.65999998372396,21.299999989827473,43.17249,43.17834,10.800760000000002
|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,89.03733332194012,68.85333326416016,41.511111056857644,51.03681,51.04265999999999,12.76684
|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,88.37999999511719,67.05999999389648,39.28888879394531,82.49409,82.49994,20.63116
|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,89.17199999674479,67.37999997558593,40.444444363064235,47.10465,47.1105,11.7838
|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,89.52666666178385,69.93999993896483,44.32222218831381,90.35841,90.36426,22.59724
|none~0|+|none~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|none~2|,9.712000000203451,0.9999999988555907,0.83333333184984,43.17249,43.17834,10.800760000000002
|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|none~2|,71.89199999104818,46.97333331095377,16.33333329942491,51.03681,51.04265999999999,12.76684
|none~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,89.19466665120443,68.71999996744792,42.66666665649414,51.03681,51.04265999999999,12.76684
|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,76.19200000244139,54.206666619873054,20.966666670057506,47.10465,47.1105,11.7838
|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,73.80933333170573,42.686666658528644,20.566666644626196,11.71521,11.72106,2.9364399999999997
|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,86.17733333251952,63.059999953206386,35.944444390190974,51.03681,51.04265999999999,12.76684
|none~0|+|none~0|skip_connect~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,9.712000000203451,0.9999999996185304,0.8333333324856228,43.17249,43.17834,10.800760000000002
|none~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,88.791999995931,67.13999994303386,38.54444444105361,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|none~2|,84.50533333089193,58.2466666829427,29.899999962700736,82.49409,82.49994,20.63116
|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,87.91599999593099,67.07333330891926,38.88888884311252,51.03681,51.04265999999999,12.76684
|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,86.50933332763672,64.59999993693033,35.78888881089952,19.57953,19.58538,4.90252
|none~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,86.2679999943034,62.11999995117187,33.03333329772949,51.03681,51.04265999999999,12.76684
|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|none~2|,86.91066666585284,63.99999996337891,34.47777768452963,51.03681,51.04265999999999,12.76684
|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|none~2|,9.711999999389649,0.9999999994913736,0.83333333184984,78.56193,78.56778,19.64812
|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|none~0|none~1|nor_conv_3x3~2|,80.41733331542969,56.97999996337891,16.944444400363498,47.10465,47.1105,11.7838
|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,85.7320000048828,62.57333332316082,33.999999979654945,15.64737,15.65322,3.91948
|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|none~1|none~2|,84.43866665364584,57.939999955240886,29.977777759128145,7.78305,7.788900000000001,1.9534
|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,85.58533333740235,64.01333333333334,35.69999998643664,78.56193,78.56778,19.64812
|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|none~1|none~2|,9.71200000172933,0.9999999992370605,0.8333333322736952,7.78305,7.788900000000001,1.9534
|none~0|+|none~0|none~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,9.712000000203451,0.999999999364217,0.8333333326975505,43.17249,43.17834,10.800760000000002
|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,83.34533331542968,58.693333298746744,19.122222176445856,43.17249,43.17834,10.800760000000002
|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,75.32799999755859,46.0466666402181,23.155555557250977,43.17249,43.17834,10.800760000000002
|nor_conv_3x3~0|+|none~0|skip_connect~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,89.16666665445963,67.0333333170573,39.85555547756619,43.17249,43.17834,10.800760000000002
|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,89.47733333251954,68.56666657307943,37.94444445461697,113.95137,113.95722,28.49548
|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,85.34533333984375,63.27333327636719,33.988888882107204,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,86.66933333821613,63.43333334554037,32.35555544026693,15.64737,15.65322,3.91948
|none~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,89.03733332845053,67.67333326822916,40.26666668023003,51.03681,51.04265999999999,12.76684
|avg_pool_3x3~0|+|none~0|none~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,78.26399999023438,51.2533332824707,21.888888849894204,7.78305,7.788900000000001,1.9534
|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,89.75866665608724,68.13999999186198,42.84444436984592,54.96896999999999,54.97482,13.74988
|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,89.65866665934244,69.160000004069,40.35555552842882,117.88353,117.88938,29.47852
|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,87.38933332356771,65.31333328857421,36.38888879394531,43.17249,43.17834,10.800760000000002
|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,89.14133331787109,68.17333328653972,38.06666659545898,86.42625,86.4321,21.6142
|nor_conv_1x1~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,85.27466666422526,64.48666661376954,35.22222215440539,15.64737,15.65322,3.91948
|none~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,88.71599998779296,67.08666665649413,38.96666658528646,78.56193,78.56778,19.64812
|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,88.81599999430337,66.95333336385092,38.588888831244574,113.95137,113.95722,28.49548
|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,88.28666665039061,67.14,39.18888882785374,19.57953,19.58538,4.90252
|avg_pool_3x3~0|+|none~0|skip_connect~1|+|none~0|nor_conv_3x3~1|none~2|,80.20266664550782,57.426666642252606,17.64444443681505,43.17249,43.17834,10.800760000000002
|none~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,88.7320000048828,66.95333333129882,39.01111096869575,113.95137,113.95722,28.49548
|skip_connect~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,88.5479999951172,67.20666657918294,38.33333327907986,47.10465,47.1105,11.7838
|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,88.33999999511718,67.6799999572754,39.11111101955838,54.96896999999999,54.97482,13.74988
|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,80.10399998046876,49.886666654459624,26.855555499606663,11.71521,11.72106,2.9364399999999997
|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,78.10933333251954,55.02666662597656,21.73333331298828,15.64737,15.65322,3.91948
|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,88.22133332763671,67.87999989420574,39.64444436306423,86.42625,86.4321,21.6142
|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,89.76799998942057,69.96666660156251,40.855555528428816,117.88353,117.88938,29.47852
|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,87.02133332356772,63.933333302815754,36.68888881429037,15.64737,15.65322,3.91948
|none~0|+|none~0|skip_connect~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,84.66933333902995,57.719999969482416,29.166666664971245,43.17249,43.17834,10.800760000000002
|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,87.83333333414714,63.08666666056315,34.266666609022344,117.88353,117.88938,29.47852
|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,89.22799998697917,68.9333332845052,42.34444447835286,86.42625,86.4321,21.6142
|skip_connect~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,83.70533333251954,56.12666660359701,29.266666617499457,11.71521,11.72106,2.9364399999999997
|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,85.21733331461589,62.61333327636719,33.83333330281575,47.10465,47.1105,11.7838
|none~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,85.36800000895182,63.3666666422526,33.9555554945204,11.71521,11.72106,2.9364399999999997
|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,84.09333333170574,57.43333329874675,32.666666602240674,78.56193,78.56778,19.64812
|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,86.79333333496093,66.31333335571289,36.122222120496964,51.03681,51.04265999999999,12.76684
|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,84.4599999975586,57.80666664632162,29.322222151014543,11.71521,11.72106,2.9364399999999997
|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,89.81999999267578,69.75333329264323,42.222222151014535,117.88353,117.88938,29.47852
